store_id,pt
0ae32960-0c79-4af1-8957-53f00c0fce60,20180501
3b4100a3-a039-4d63-a5c9-0f734d2af744,20180501
eadd41cf-3958-4b14-a824-80c39e2e1551,20180501
64627e86-d040-423e-8d9d-dfe489ec4036,20180501
0b912a16-913c-46dd-9619-f755d9cde0be,20180501
463df438-d845-4142-9a5a-a051b63d786c,20180501
036cfeea-8471-4f43-a012-52d5fddc57fc,20180501
c032c373-aab6-405f-835b-84159a2f6f85,20180501
ea9d316a-e8c3-483f-b482-f4ee8de2c207,20180501
c8349fd6-28cf-4ed8-b408-43e114e8bd4b,20180501
d71a7b7e-779f-4e19-b362-50ead0f803c6,20180501
27e7d9e2-581c-d098-1a9e-a21f67cbec23,20180501
bd985229-c797-4df6-b47c-1ae7645292a8,20180501
1eb70902-cd7c-4c69-be64-88032623602c,20180501
476eadb7-2267-61c2-e50a-0e5af1c4c4a8,20180501
cd50fc02-fd33-535f-e459-c1e822f0e01b,20180501
75e4ce8c-beeb-4083-b220-1cc5537b50b1,20180501
d3705dd2-fc9e-4060-b5fb-f30361461b39,20180501
dc154d23-0acd-5aad-e8db-1a63c5a2b44a,20180501
927002e4-2b5e-4c48-a3f1-b817a8fd612b,20180501
7f73d668-28f7-461f-96c6-f8b7b9b52b40,20180501
45997e35-2f5a-42c6-8632-352e9cddc1c5,20180501
ce35180d-2c14-49ed-89ec-a0ad1face28a,20180501
59384103-5ae7-4fb1-a345-ad2f47b0d219,20180501
79cf84b7-5558-433c-897a-2447c7445fbf,20180501
77fa7852-727d-3d6d-b233-f10a9351b86e,20180501
85975518-8b98-4c66-8fb7-fc38d9a68039,20180501
8fc95ef9-fc1e-f650-9b15-6c304f5698d3,20180501
c9f9e408-abd2-447c-a199-7259edb29ca0,20180501
54d655aa-30ee-40ce-9afd-f143f66ebb14,20180501
43a02b15-83a1-44bb-855d-be8103d86521,20180501
0ecdd495-a3ff-473a-83eb-36960e818e32,20180501
8a07bb4e-b86b-48b9-8e69-c095ff9cb266,20180501
ab299e4d-98ae-5e14-0784-b48fb63afc92,20180501
7071d2b1-a6e0-42a2-9f98-d82ad77d1325,20180501
b8296ec0-1c5e-4077-8134-727a8840358d,20180501
9b56a641-3df1-47f6-b0e5-159109fc3a61,20180501
d842335c-cd25-4590-9b61-00f78a11594d,20180501
9eab7dd6-536b-4215-8c51-b18e204780f6,20180501
97c6b510-e2f5-4646-8312-0164e03c2a4f,20180501
a26bbd5e-6f65-43e6-a4a2-2eb280700d9b,20180501
d7356e3c-fd25-4258-9baf-bc456824d9bc,20180501
4952106f-3683-4dd7-9f41-34cd8d77ef72,20180501
ada783e5-1055-415a-8e0d-55f1100491d2,20180501
37eb07b4-aa3b-43af-afa3-4bef11cabd9c,20180501
55b8413c-46ea-4ef1-a7c7-672641379f5f,20180501
e077cdd3-3a3a-416f-b614-2f678051239f,20180501
471165e1-5e5c-4bb6-b47d-353227d027ff,20180501
5f08f69a-8d8f-49ba-20a8-6a0f364b6cb0,20180501
dac81272-0075-4500-9003-effcd5553fb3,20180501
07bbeb9f-b56b-42a5-81b5-65ac9abff7c1,20180501
b41992f2-f716-4159-9761-a489784ff06b,20180501
63ec417a-df05-451b-b1c1-be0e3681e451,20180501
8f3ca0ea-84a9-4bb2-b92f-bbac50d291e7,20180501
08b025a6-d47d-9739-ce18-76eb923f816d,20180501
8ba1204f-878c-4774-8482-d66fd1d806db,20180501
0cad6afd-6580-4db4-a78c-8e22ef57ce1c,20180501
b6eebad9-2117-413d-ba6e-8fa9cd18d89a,20180501
17a3b748-8c05-4e6c-80f6-b975b0f8606c,20180501
255ac136-d31d-4169-83c9-96b30c27d030,20180501
7f03ac74-0977-a893-6889-0dff47c9279a,20180501
4f25a6d2-49e9-467d-b58f-f8d040fa1c48,20180501
58b58f9f-f285-4a3d-836f-59814031b0f0,20180501
e462d72b-9525-6e63-0cfb-37df7cb1bd4c,20180501
5ffbe998-99b4-018e-d6d4-858ffd0be310,20180501
63c06b59-e72e-4c82-a789-53ec823602f8,20180501
104980c7-28ea-8a16-26c9-ec995e94c282,20180501
75d21c97-167f-4dce-b2da-0d93b514b0db,20180501
da6fcd9b-daf1-4700-9969-43ffb68a1083,20180501
f6921ddc-6cc1-44d7-bf27-c80a188e151f,20180501
5b3fc63a-ab82-4e64-bbf9-5472a9e5e2b2,20180501
1c033703-772f-4301-a0e5-2797d93a3b2b,20180501
f6fff357-cb08-44b4-b006-2b50217ff58f,20180501
a4675378-be62-4e46-965d-1ccfe544aee2,20180501
b4f2250d-8878-4647-9441-3bf0adb042d6,20180501
e5bc5332-525c-4fa3-a982-6cec890a47b7,20180501
48103994-2ceb-5bae-1695-f4639bcfb2b9,20180501
b26c356a-af48-4d2b-8d10-105f53f7c2a5,20180501
801a5292-64d6-4d2b-92a7-21697bbfed7b,20180501
190d724b-fc2e-3a39-72f2-22bae8fe8593,20180501
ddaed629-3104-495a-b567-8b94021c1e35,20180501
1a118dd2-57d1-6f16-ece1-9be2d2201285,20180501
4503bb88-8b59-e238-3d3c-0107871e6010,20180501
0f43cf18-eb57-4a08-9657-e177abd820c5,20180501
eb439b9f-fa0a-451a-8ac7-53460cbcc7dc,20180501
c776c918-a284-dbcd-e298-de07e93f8ad9,20180501
927f85e4-0417-914d-41ac-5cad682e8402,20180501
96aedb96-9144-16cc-7386-b0875d3a0542,20180501
9693ed65-028f-30a9-166f-caddc75153e7,20180501
5b3bbb25-560b-f7f5-a606-a5fc24609d7f,20180501
27013d76-b0fd-d85f-4e05-d4fe44d9fa80,20180501
1aac837e-f7c7-46c2-a6fb-16d6222a7a7f,20180501
2f308cc4-d7c5-4542-a313-3a0eb0d9a121,20180501
784edc99-f7e6-5743-8289-c860b18da36d,20180501
98045b5e-1e5e-4585-a408-595e9a239a92,20180501
e7b85e2e-a614-42ab-8214-e7b629c9f86a,20180501
0e8def7c-9d5f-527e-be9c-7a9a3c0776a4,20180501
3b94af7e-8f81-4190-bd7e-4bc119f267e2,20180501
71edb702-da81-4c14-be25-c608694f2ba9,20180501
f80e5e7d-c125-4794-8b56-399d441497b3,20180501
9a8dbb0e-784a-4e51-abed-79e40f93e3fd,20180501
23046353-2b5b-d2b1-4e12-9ea3c66258d4,20180501
1011dec6-3d0e-4585-9b1a-53beab429f27,20180501
f6f2234c-60cd-582b-d86e-2cbf28df681b,20180501
443f0371-3c91-d86f-45a3-cd6df2990dcd,20180501
71d777c8-cadd-4cfb-ac13-b084c10bb140,20180501
c1c0a207-12e7-c1ea-57cb-8f8ac226d5ed,20180501
9fd69629-3d6b-4989-9044-09ee14cb89d9,20180501
2bebd735-77cc-24cf-fdb7-a7dac824110d,20180501
18c57f86-f06d-4fc2-95c4-2d0e62fc44b4,20180501
15d4743b-2b97-454a-97c3-ee367fe18e72,20180501
3987057c-37a1-4b7f-bd40-037465232a03,20180501
3fd4f0b0-c2ee-52e8-4d94-3eb48cf1033c,20180501
297b32b7-972e-39ff-29f2-5697b00ae4f7,20180501
34d47344-3d08-46c8-8862-4733784163fb,20180501
c7217d70-4345-79a2-fe71-d4948125617a,20180501
7fb5c7cf-0ce0-455e-b857-2f6131ce0b67,20180501
0791df9d-cbf0-471c-8438-44427aa75cc6,20180501
ecf8ec7e-6ecd-447f-a47a-69211ef9de86,20180501
37b3d518-62e1-40b6-bcbd-6ce5ef681c53,20180501
1a1c0922-d66b-414c-9424-6bea894f04a5,20180501
02add798-3d2d-69c8-32e5-5c4edf537185,20180501
d46fa1a9-19b6-4425-ad00-89e3a33aaf1c,20180501
743e4423-51fd-47bd-92cc-5d76b3df7f2d,20180501
3b7ec376-1799-40fa-678c-5b1aca510810,20180501
420dabcc-bf0b-8b0c-f5db-ced2a6eef4b6,20180501
e115905d-006f-41fe-8ae7-3a99bb511611,20180501
77f22a21-7ac0-44c3-b1e2-ba5135a6758c,20180501
bcb6c0cf-cfb1-4eb2-9e8d-8ade4dd15a58,20180501
09cb81c2-c748-23e5-db94-b0e84ffd722d,20180501
cfe4d774-d613-49ef-92b0-36896bbca3f6,20180501
2845e343-26e3-459c-bf0b-5876b88b60d9,20180501
8c5a6473-c787-4b1f-b7e1-c8813c47f2a8,20180501
9fc13091-9a30-0dd8-913c-950bb272d044,20180501
c299c132-ffa2-4ab8-ac89-e4af480289b8,20180501
334ac18f-1f32-466b-9ba8-c0144c50080f,20180501
d1c9a10b-9b46-4ce0-9e91-25e0852f2204,20180501
72eec6ed-8e03-396e-64df-60cce2d9d7d2,20180501
615d0144-5439-44c1-b0e2-696c7575bc0c,20180501
5aed0316-f99d-4967-8e7d-6245383941f3,20180501
66149161-48d6-4123-99a2-99843656854a,20180501
ddb3cbc5-2153-4760-9f6b-b7fe8d46d916,20180501
372f0a07-6bd4-45ce-b9ae-c98326a50349,20180501
9a07c5a6-01ff-4ba5-ab74-66b5e396dc75,20180501
99adf08f-b855-4581-81d8-e40c51b160b8,20180501
9e53cd53-6ebf-4d15-a8bf-55b36d854216,20180501
b3bd2bff-135f-40e4-986b-61e2013a718d,20180501
7fbee6cb-9bc1-06fb-51a7-c103100e493a,20180501
c4b6f9e1-63c2-74a6-548a-1c4cf56455b7,20180501
bde7038b-184b-4faf-96b4-819f71328133,20180501
0c2bf32e-fd54-ca79-bbec-4c8917e94b5f,20180501
9dee1f99-3d87-03b9-773c-8287571da20e,20180501
1bd57c77-e409-442a-912f-e2a1ed8cc13a,20180501
73fb32f1-374d-2fae-227c-e777351228b4,20180501
bffec1aa-b244-469b-9eb3-ce3543dfcbf9,20180501
f715898b-0e57-42b8-9624-87897ec2252f,20180501
8a77be9a-7de9-4fc3-ad2d-571927969dff,20180501
4c44477b-97e4-2ac0-3613-a1dfc6fb1979,20180501
5f719012-34a5-4fee-afbb-b02df7e5c5c8,20180501
d03424fd-fd86-4733-8076-ce4683b10480,20180501
a668a931-8e8e-45f2-afbf-deb5b78142b3,20180501
7c1e039d-640d-8202-2c68-8b66822a4c3c,20180501
80a9bf35-18d0-4feb-b413-bd4a5399365f,20180501
50280c4b-348d-4053-a59b-188077190c6e,20180501
0071e175-90ca-4024-9b54-a2e61326a312,20180501
56e85378-34ff-e671-523a-1818f3ef76c1,20180501
c0dbd2ce-64b3-4eb3-b613-c745745a8477,20180501
614b5c35-cdf8-4ec5-bc38-ecf2a208492e,20180501
d577362e-042e-4560-a0d0-0361ad95a8f0,20180501
42420970-371c-4cd5-9643-ec0de0b72af1,20180501
97051080-e57f-4fde-a7d1-624afbde5686,20180501
9a4c9ec1-c6a9-4efa-ae2d-a9741a9deea1,20180501
f0a397f5-38ee-42aa-8335-73af8449ec6d,20180501
dfce5f75-fb65-4252-98a1-1974073eb8d6,20180501
a6fc76d5-cf90-400e-880a-634e38d92225,20180501
fa805c0b-d876-4e69-8c97-6377b505df62,20180501
3fafe9de-6598-495c-9d89-0fad108940c1,20180501
8565fd6a-2fde-a717-0d51-66137eb3d224,20180501
b26670b3-aa72-c257-e923-b980e24a19dc,20180501
b7caf781-4791-6005-6758-9ba9cae24d5c,20180501
2e089e82-8914-420b-b87f-effdade6cdd6,20180501
e1ee946e-a4a6-4b28-8bb8-646759d30393,20180501
21481a24-1dc3-43f1-91c4-469b70ee46ce,20180501
0e613799-bb70-4bae-8c56-c0a082d6527f,20180501
b94e9ebe-b685-4368-92f1-35c2f14d0786,20180501
39a5c51d-0bfc-c9c6-0847-a6c322f3c5d5,20180501
0ffeba61-8765-3749-9b73-2eaf16d27a67,20180501
5a3b3477-42d8-4809-9bd8-f0648c46c4d5,20180501
0dc80558-d8e7-4671-9c71-437f7b667d03,20180501
4befb249-6123-4f4e-8ecd-1beae585ba69,20180501
f32951f2-41c9-c985-1497-c243960b1768,20180501
f4d4e60b-8181-4e16-9d54-27f730d209a6,20180501
431d132f-4aa1-479f-8804-cf688932df66,20180501
a6b8167e-bf9b-465c-9ee5-7d07acdbdccd,20180501
2efa134d-640b-45bf-b941-1b6f40357894,20180501
2ada07fe-a653-46a9-ab71-4b6d2eb8ddf4,20180501
53246d54-a798-4d10-98d5-3107fc65c7e2,20180501
82d1d71b-4341-462a-866c-6e76c9b313b8,20180501
4d9e9535-ded2-9043-adc5-20e48a8aff15,20180501
3701a992-1391-4a9d-9825-0affba0e8d9d,20180501
bf6750e7-193f-481a-b3aa-364fdf4af747,20180501
d917ba28-03fe-47a1-b471-ddeb4d847bf7,20180501
ef695b22-ced3-82cd-e332-2a4db1db12a6,20180501
b34a44e8-293c-4884-9674-b966379311e3,20180501
af09db36-6417-431f-8ef8-3ad3baeddf81,20180501
2495a38d-ca2e-969e-b4ec-7f59f5318c5b,20180501
97242a1a-e416-503e-229f-572f029cebb5,20180501
0fce503a-cee1-4541-8f77-e72caeb6c92a,20180501
9599eb37-dca5-48a9-8ca4-e31ffdfce2c2,20180501
1b5aaf90-9090-0412-0005-15511ebbd1c0,20180501
a2253254-ff36-4e77-83bd-032a0eccbcde,20180501
b66dcadd-2151-4dc9-bcfd-82d50e036918,20180501
6036acc1-8f80-4499-b12e-080e4899e3e3,20180501
c171516f-d228-999b-7538-ed0d39539c6f,20180501
fcb06125-0e89-452b-be0f-8e63bafdc96e,20180501
b3379808-1bb5-4200-9479-08affaa3ff9d,20180501
2125c1a5-d037-4716-819c-480d91e08ced,20180501
bad57d84-3276-d69d-d06b-7baf6d3bf5ab,20180501
05c2b656-2697-4084-a65a-e9ca0e776bd1,20180501
a062f774-de6a-44b8-9469-bff04bd0db8a,20180501
d9a150e7-829e-ab87-4c97-bd4827078034,20180501
e138a2ab-738d-6033-4d64-68ef585069c7,20180501
d83310a4-a0b2-4811-940d-493a1393faa0,20180501
10cb71e9-45bc-4d6c-b422-f6b2d79d1900,20180501
c654ea3f-ca6f-43df-ae5a-4f9c9bb68dd3,20180501
dde7c798-de5b-4de3-85b7-ac8ef6a4be7d,20180501
d5a1dfcc-c67a-4719-b911-1ce6fa757e20,20180501
401e7bb7-70f3-4843-8536-9e075cc3ac95,20180501
550ae23c-0e0b-444d-9b41-03dfa6c71366,20180501
4890bc14-5e0e-6506-fd81-4942a7d9f215,20180501
27c82165-7ae6-46c0-a59c-18b33f917afa,20180501
accb94c1-013d-947a-100f-180e2aa281d9,20180501
f378e942-87ed-4669-904d-c5542e04351c,20180501
c1cb171d-09e7-660b-a225-d6c159e53c7f,20180501
e27de8f7-5009-ca25-9319-6e4af9ef1420,20180501
a2375c9c-b38c-8710-da52-98bff0c717ac,20180501
3425e2ee-f7f3-a55a-6ad6-75f4b6bb16a6,20180501
caca714a-4e09-482e-910e-f478b16fa2be,20180501
4714c018-15fe-4c3d-8cb7-e37c5f54dd35,20180501
bc3d4ce1-7f0b-46eb-8ab7-981057a3c9d4,20180501
b2ed8ad1-2310-4fd6-8d97-f2b288e2a481,20180501
1acadb67-cf16-4e64-b4a1-e5c5ae122590,20180501
c795e682-3072-44a8-80cb-e20e72c56389,20180501
c2b96f0c-3c99-4d8a-8692-97672c3ff0fe,20180501
5d68117b-b5cb-4af8-beea-4ad36aa8d5fb,20180501
5e0999f1-8dd3-4e64-a855-74263cc349cc,20180501
466686d5-8d7c-4f86-a5ec-b4e442cabc94,20180501
72045fa5-0cd7-4c46-93fe-b922a0ff197b,20180501
d657bede-a916-499b-bd01-05e2f16307a9,20180501
d13125af-4c05-40c1-ba6a-d9db912d7059,20180501
47357bec-e191-46b1-93d2-ceba897ea96a,20180501
657580b4-c328-484d-bf1b-fffd30019c77,20180501
ca3fdba6-51a9-4f43-b4c5-95427363837e,20180501
88727e86-b503-43da-aa0d-50d4544aa780,20180501
1c72267a-cd72-43c9-b272-1810ac248ea2,20180501
0c7464b6-7f17-5242-c460-6f2c5a74e75e,20180501
a8f156cf-0e23-4f3e-9597-02fef4d15841,20180501
255aacc2-a67a-450b-96ea-f32599132fce,20180501
5f8267fc-bd64-47e5-9e30-442ce89ccabe,20180501
052285ab-c91e-48a4-ab9a-169883122814,20180501
06cf159e-3963-4274-8958-3a51ab5b6eed,20180501
2888a0b0-dfc4-43d6-a81d-1a4c34114d98,20180501
8237d18a-5f83-482f-9a7c-7b0167ccf6ed,20180501
b90c9ccc-ac59-435f-8333-f38dcb48e4a5,20180501
439d9ee2-189d-4dc6-8e60-ce89b8c33f54,20180501
c66c30bc-9d28-4be9-bcc7-260eddeef2f0,20180501
09e9c010-dcdc-4396-9f52-cde0c9bfddcc,20180501
dd38377f-ea91-6f26-a4ec-fd356297f19c,20180501
ac09b96c-b499-4296-9ae0-fb9600db1c12,20180501
74f77082-9968-4c89-9ebe-0d504a8f3660,20180501
254d0857-9286-5182-4fcb-edc2f2eaede9,20180501
694c3eb3-c274-47c8-aa75-4a05109db089,20180501
c77a7954-d92b-4f31-8a99-f5344955354a,20180501
258582b9-6eb1-4736-bdf5-d3ecf02ed004,20180501
44504a4d-edb3-1603-9427-533803730a76,20180501
8ecefe1d-3747-4aae-b451-14c28f0d64d0,20180501
e5339113-4f83-4510-9f9e-095cb54b005d,20180501
29607f9f-873c-dc23-75dd-fd39938b01c8,20180501
b468f580-c209-4ed6-aada-0b11bef15508,20180501
1d0dd310-65eb-4fe1-8643-1506711de9c7,20180501
68176544-4689-4861-a0ed-6d85b6a20911,20180501
650ad4df-ed0e-e134-fe68-cf4ca563bda6,20180501
8d109f37-408d-a39c-ef22-7094e9ee6274,20180501
64690623-5864-4fec-8fa5-eceba543a781,20180501
622af0b3-0d5f-47de-8794-0282355bf692,20180501
26d319d9-36c5-7bfb-8eb0-3f3df983fed9,20180501
b9b358e4-0b52-4e36-b603-ff56012c7927,20180501
c9ae0fe2-4e94-4924-97f0-8d2721621524,20180501
e133d425-b677-4908-a4c9-1d37a55774da,20180501
9e022faf-6517-407b-b9e9-a48409e73cf0,20180501
7dc0dd87-3450-ddd9-5475-da97968c0cbf,20180501
224659bd-f6c2-422c-ba87-4ebb3793461b,20180501
e1beaead-8af8-f04c-7fab-b1db0ebd2e1a,20180501
51720bf4-ffff-4bf3-8512-0cd7e501d276,20180501
f8e3e970-9aff-4610-8d15-240723b58d00,20180501
e7c852bd-2e34-4d2b-a48e-6f09a0dfb6c5,20180501
50a9f12d-60b9-4a73-b8df-23cb51454526,20180501
29f25d86-bc0c-521d-89c9-f32a519ea37a,20180501
cd0fba98-addb-5e59-535b-de5b3cf29ef3,20180501
6afc8db6-e25f-42d9-afde-b11034bfb8ba,20180501
00b5be57-77c5-3319-25e8-85a5cb5bdd50,20180501
ba7e6af4-d8a2-4160-99d0-cff17b2a6313,20180501
14370094-2dac-45b3-b1c0-68842e3383b7,20180501
146e0922-f899-4db8-b281-fd8abb858e02,20180501
a2190c40-02da-4dee-8e29-384a3c098754,20180501
7c9031f1-5cbe-4479-840a-5ef63827de1e,20180501
1db7c229-582e-3d12-870d-55960a65efbd,20180501
d9198bb2-333a-4774-9b71-64096d70c0cb,20180501
d11734bd-e46d-4c2f-a209-6174fb60c396,20180501
15f1c5a8-503e-4918-a108-1d57a68d751f,20180501
37f86331-d1ce-47ea-8007-c2496e44133b,20180501
20f39665-dfb4-4594-942c-0a1f10423f0e,20180501
1cef5d6d-926d-4d9b-a37f-1213f71cbd1c,20180501
2a4f0bc7-172f-4513-875b-05a82294f887,20180501
e663ca6a-a24b-4b4c-b60f-bbda5ebe00b1,20180501
d21d01cd-ad5f-be01-4937-d5d878d614b4,20180501
8fb1b872-375c-9a2c-dd66-9518620ef25a,20180501
3f876e1a-229a-4b78-9f6a-3f56c558fc02,20180501
f351e305-a6aa-6c1f-e409-c839e4f15108,20180501
aed8e925-f63d-4363-8878-35062379960c,20180501
e4170a3a-32ed-46a5-9880-67493fd28e86,20180501
dfb26c04-17bd-44bf-b548-ed9bd6bdfe98,20180501
db5d8479-1101-340f-1819-0585fd277ee9,20180501
608a7b05-8632-4185-a973-e8001550c040,20180501
e12dc3c5-47b1-4301-81cf-9b2c24846b6f,20180501
bfed5373-2810-5689-8488-f32daa12aa5f,20180501
15e2b46b-545f-4cf6-a654-68ec9c6873fe,20180501
3743b6c2-1eef-226a-8a9b-019c7aea388b,20180501
84f47f19-9d39-4d31-9ac3-24113904f04c,20180501
8bb3972c-570b-4b10-9663-2c478153d1ac,20180501
6011d6f3-02f8-c02d-1e84-db813d5eb7cc,20180501
4a16b5d7-9091-4bae-b8cf-34677281a645,20180501
1abcd70e-3dcd-1dcc-735a-ff827d5c055e,20180501
f07cd8c0-c0c1-4777-9cd2-aefc1f495177,20180501
8d61b269-3c77-4754-924d-9d1587beb1bc,20180501
e3bd07e7-d578-425a-a953-a49f249aac9d,20180501
9eece8d8-6b24-e03c-3537-310f3d4b531f,20180501
88d194b6-3bfc-4f1a-bbf3-ea00ce94e4dd,20180501
88c1d5ca-5554-413c-8862-257af1882607,20180501
49690987-76d8-457e-a39a-47a581c4e747,20180501
b983b0a6-125e-4000-b35b-8f00430fa6b3,20180501
7fdaa72c-423b-443b-8aa3-e09f63faee17,20180501
702dcd7d-0b07-48bf-b5d3-db9620f298dc,20180501
9c9a5393-8b36-21fd-d516-78662b5fa643,20180501
7b10eb21-1753-4eac-8988-5879f7862726,20180501
b78a0b63-f7fa-44cb-9bb2-cf7a7e1990bd,20180501
f7454497-a079-401c-adf6-d98057ef2a57,20180501
1d1d3960-fd7f-4891-bbfc-ce2bc512a52e,20180501
098c899c-cb64-957c-44d7-adf972985296,20180501
3afe9874-1d3f-46b8-be92-05dcc9848f8a,20180501
dc39244a-84ce-4765-81fa-2f5551873370,20180501
4c436a87-34c0-4092-9dfa-75f5a78fcc03,20180501
7d039a0c-3f7f-4729-8bdd-910373bc1a35,20180501
feee0f71-2366-4189-8e72-691e3db586d8,20180501
571714c2-ceb4-4b63-8d83-66fd89c367f3,20180501
cdacb60a-2a21-491b-b056-7a3d4fb3b6cf,20180501
ec0fdf6d-33ea-aac6-d905-27bde8a255f8,20180501
6120d5a7-ccb1-a82b-44e1-e5264a2d3b90,20180501
a1853f7b-99ec-5a1d-84ae-141424526594,20180501
f263ff7c-a243-b6c4-183c-4e31a0138249,20180501
5254251a-9466-4481-bfd7-96f6f0b380d9,20180501
22d8b104-52f6-4258-9e82-2420653d8463,20180501
b9135ea9-bb15-4b70-82c1-ce2236797ab6,20180501
d4126a03-3217-4e73-81b5-059213bb238d,20180501
fdf95526-3d31-4a1e-8d13-70640b10f3ff,20180501
37852544-c122-746e-dfde-0689c476313c,20180501
f18fd88a-a3fe-46db-a08d-327f196d892a,20180501
a3352716-9e04-23b7-ae92-91632d907412,20180501
6b1f94a7-2005-43a8-a61e-fdfea831aa1a,20180501
c114ebd1-b7e5-0d4b-6795-cfa4e3a8d4c0,20180501
2702aab2-507f-4e31-b901-a7a07112df39,20180501
976012d7-c9eb-cd3a-4671-812b5da50821,20180501
52097646-84b6-4548-aa97-3f9cb274c653,20180501
ef28df47-bf12-48f3-99cb-1bd58c39b8b1,20180501
5379bdf6-ff42-4ab3-ae99-760c7bb1059b,20180501
6c15ed32-39e8-40e7-a6e1-e5d809ccf51d,20180501
9b430912-30ae-455b-8375-7b0687567f4f,20180501
e99de77b-97b8-40a8-a69d-114a30de4d2e,20180501
61601524-ca3e-7f36-0c73-ffcead8a2e8a,20180501
